repetition,region,hemisphere,F,p_value,np2,sample_size,metric,test,analysis,study,timepoint_x,NPVR,num,anat,n,timepoint_y,NPVR_CI_low,NPVR_CI_high,significant,std_F,std_p,std_p_low,std_p_high,proba_significant,r,std_r
18,lh-bankssts,lh,0.7608384312818464,0.3841445261932921,0.003906526781308223,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1708186971006415,0.0229082455813996,0.134108537122858,198,hc & pd,0.1661653480326632,0.175604680159472,False,0.2979968143548305,0.09293877683191006,0.09040698975069254,0.09554272721307873,1.3341572753070126e-07,,
19,lh-bankssts,lh,0.6534574312882218,0.4198694278414681,0.0033570296665235925,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1708186971006415,0.0229082455813996,0.134108537122858,198,hc & pd,0.1661653480326632,0.175604680159472,False,0.2761684428991068,0.09807285221244848,0.09540120547129642,0.10082064866088658,4.0483189894966724e-08,,
20,lh-bankssts,lh,0.2919436851392884,0.5895974036151785,0.0015026031424771739,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1708186971006415,0.0229082455813996,0.134108537122858,198,hc & pd,0.1661653480326632,0.175604680159472,False,0.18459287908972005,0.11755987142850713,0.11435737001953557,0.12085365344771805,9.565418195484712e-10,,
21,lh-bankssts,lh,0.5314852400997166,0.4668623015588561,0.00273212965728264,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1708186971006415,0.0229082455813996,0.134108537122858,198,hc & pd,0.1661653480326632,0.175604680159472,False,0.24906402646179884,0.1042531252444188,0.10141311890188057,0.10717408003285134,1.0188686395365152e-08,,
22,lh-bankssts,lh,0.7068734709936931,0.40151875683213567,0.00363044949771123,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1708186971006415,0.0229082455813996,0.134108537122858,198,hc & pd,0.1661653480326632,0.175604680159472,False,0.28723426183545714,0.09548408438434756,0.09288295943363516,0.09815934896608236,7.361273081332356e-08,,
23,lh-bankssts,lh,0.20809972354283435,0.6487711781419179,0.0010715295800693503,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1708186971006415,0.0229082455813996,0.134108537122858,198,hc & pd,0.1661653480326632,0.175604680159472,False,0.15584797092092234,0.12261241955968519,0.11927227941130045,0.12604776342294585,6.915729009535745e-10,,
24,lh-bankssts,lh,0.7515336237927618,0.38706207201199305,0.003858935587354712,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1708186971006415,0.0229082455813996,0.134108537122858,198,hc & pd,0.1661653480326632,0.175604680159472,False,0.29616900654765005,0.09337270581608144,0.09082909787995556,0.09598881398092503,1.2050914386661995e-07,,
25,lh-bankssts,lh,0.4872660216011276,0.48598523872149013,0.002505387790000649,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1708186971006415,0.0229082455813996,0.134108537122858,198,hc & pd,0.1661653480326632,0.175604680159472,False,0.23847807896330775,0.10658961564497614,0.1036859599150329,0.1095760340135904,6.216884621489841e-09,,
26,lh-bankssts,lh,0.2400393140625508,0.6247313091078598,0.0012357869927859537,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1708186971006415,0.0229082455813996,0.134108537122858,198,hc & pd,0.1661653480326632,0.175604680159472,False,0.16738116612214402,0.12066233348891484,0.1173753165135429,0.12404304001413008,7.312075900172096e-10,,
1,rh-bankssts,rh,0.03329423447877064,0.8554067210851388,0.00017159031706453611,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.05563343778586423,0.11946685826916846,0.11621240777272428,0.12281407007602989,3.8179953167857015e-09,,
2,rh-bankssts,rh,0.014039787947605303,0.9058023234040807,7.236480392321316e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.03612697966777148,0.12062827209178256,0.11734218299827183,0.12400802428780318,4.271293499338873e-07,,
3,rh-bankssts,rh,0.0019143802208007948,0.965145790127479,9.867841907213535e-06,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.0133402964220448,0.12136551332830316,0.11805934071419974,0.12476592148370147,0.0009198143327628323,,
4,rh-bankssts,rh,0.22575929234384481,0.6352207291841712,0.0011623550509798112,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.14486857827099375,0.10846024132142108,0.10550562703485747,0.11149907071382163,3.9289259160367734e-12,,
5,rh-bankssts,rh,0.008609059491674823,0.9261701011226899,4.437462612308561e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.02828975816735188,0.12095790681985498,0.11766283799824256,0.12434689469236147,4.607198772728822e-06,,
6,rh-bankssts,rh,0.05385287711114921,0.8167342936152238,0.0002775151140402903,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.07075478828097194,0.11823924031477374,0.11501823191196964,0.12155205683100145,2.757468445224546e-10,,
7,rh-bankssts,rh,0.022769909226300268,0.8802137406332697,0.00011735689185837923,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.04600785968745682,0.12010027115176972,0.11682856556968838,0.12346522986442558,3.193125791329914e-08,,
8,rh-bankssts,rh,0.003948059285489788,0.9499637131559869,2.0350406911736165e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.019157693167302516,0.12124154598921125,0.11793875042522947,0.12463848083873139,0.0001056654212089863,,
9,rh-bankssts,rh,0.008292622424216765,0.9275358235489226,4.2743649315834824e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.027764977529770654,0.12097714196633562,0.11768154915143401,0.12436666876746498,5.459117781973184e-06,,
10,rh-bankssts,rh,0.10984823917540192,0.7406747285065729,0.0005659076042347462,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.10105270198467577,0.11495980851494529,0.11182813659092394,0.11818074220275333,1.168760628681081e-11,,
11,rh-bankssts,rh,0.015174772059374361,0.902087397590444,7.821435656877145e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.03755886576452683,0.12055949545984124,0.11727527994153963,0.1239373206783067,2.8537810985130025e-07,,
12,rh-bankssts,rh,0.052646340667021486,0.8187625313253852,0.0002712992667701051,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.06995769236102727,0.11831093299459118,0.11508797157920429,0.12162575818994402,3.105464922095831e-10,,
13,rh-bankssts,rh,0.03727083768864576,0.8471166313302408,0.00019208081791576348,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.05886212781731703,0.11922840327386013,0.11598044863734817,0.12256893406987666,2.0329027121744446e-09,,
14,rh-bankssts,rh,0.00537212549410262,0.9416470558459846,2.769060173564479e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.022347268917054176,0.12115481507346523,0.11785438218542468,0.12454931990390383,3.39200127587917e-05,,
15,rh-bankssts,rh,0.008727134106796632,0.925666999529706,4.498320377497286e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.02848309676555674,0.12095073025200806,0.11765585693051284,0.12433951705207506,4.329451145070444e-06,,
16,rh-bankssts,rh,0.0019073469708548226,0.9652098335785841,9.831588755689642e-06,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.013315768385935942,0.12136594227744398,0.1180597579781438,0.12476636245110115,0.0009283960942294838,,
17,rh-bankssts,rh,0.0028515615608262837,0.9574681419525659,1.4698554881403011e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.016281437872144335,0.12130836950004421,0.11800375356670514,0.12470717660474605,0.00030438014333031976,,
18,rh-bankssts,rh,0.059835033599678365,0.8070153944764823,0.00030833290974053684,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.07458116278108057,0.1178844267678851,0.11467308400072712,0.12118730214972134,1.603257746866464e-10,,
19,rh-bankssts,rh,0.002367236316013211,0.9612448866046295,1.22021001585494e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.014834475233374254,0.12133789742237722,0.11803247710560588,0.12473753183778008,0.0005232604764879698,,
20,rh-bankssts,rh,0.0010063915526017282,0.9747250280655732,5.187558411787443e-06,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.009672413885508541,0.12142090309009218,0.11811322157853917,0.12482286315090865,0.0036796599609595962,,
21,rh-bankssts,rh,0.011719817184354914,0.9139028395779211,6.040777946506738e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.03300743669975667,0.12076897867832863,0.11747905653331665,0.12415267317897344,1.0630346711144e-06,,
22,rh-bankssts,rh,0.04537674451042027,0.8315364614902527,0.00023384604813422326,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.0649483388578603,0.11874382432078426,0.11550907031779739,0.1220707782268031,6.878232025447414e-10,,
23,rh-bankssts,rh,0.0075584706591130734,0.9308092980947202,3.8959671049394624e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.026507474130454817,0.121021780486212,0.11772497165328433,0.12441255796542008,8.24121726565762e-06,,
24,rh-bankssts,rh,0.008091368419453715,0.9284181317724536,4.17063451445862e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.027425993485230907,0.12098937712862956,0.11769345101016093,0.12437924673344761,6.095662717720107e-06,,
25,rh-bankssts,rh,0.0036037663379035806,0.9521924388555661,1.8575770078189033e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.018303312413626663,0.12126252411913019,0.11795915708046231,0.12466004673202812,0.00014424929804118916,,
26,rh-bankssts,rh,0.0036526511824334805,0.9518696718928609,1.88277443878901e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.1524478784293307,0.0216102563134539,0.1417550479291957,198,hc & pd,0.1482949771073727,0.1567191495249507,False,0.018427035844092648,0.12125954529104528,0.11795625939997499,0.12465698444340294,0.00013786861643431638,,
1,lh-caudalanteriorcingulate,lh,0.8511614450767288,0.3573699457882067,0.004368264673221608,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.40320772475708655,0.11363755766138231,0.11054190576843188,0.11682144464240656,7.435399509855655e-05,,
2,lh-caudalanteriorcingulate,lh,1.4686668153433535,0.22703010738975063,0.007513566441473628,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.529644556672564,0.08347181612961224,0.08119792278900012,0.08581052204803272,0.0020979490525786988,,
3,lh-caudalanteriorcingulate,lh,0.5597442678878447,0.45526930701260393,0.0028769788426383676,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.3269773725082509,0.13149103414551536,0.1279090276580871,0.13517513824237412,1.095931108774128e-05,,
4,lh-caudalanteriorcingulate,lh,0.3177092279083954,0.5736385371529844,0.0016349988334607498,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.24634161641812177,0.14845746622126674,0.14441326951563246,0.15261693430264006,2.611849609008648e-06,,
5,lh-caudalanteriorcingulate,lh,0.28666711682728324,0.5929775115200135,0.0014754852768919355,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.23399782004408817,0.1507878930547538,0.14668021214207624,0.1550126548278261,2.3169319605519526e-06,,
6,lh-caudalanteriorcingulate,lh,0.9664142279701595,0.3268005008629472,0.0049568241371057455,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.4296398238228421,0.1072713114778071,0.10434908536463185,0.11027682953961997,0.0001509258049459159,,
7,lh-caudalanteriorcingulate,lh,1.2035558893879286,0.27397199412181833,0.0061656453126802836,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.4794639990917571,0.09528200966983508,0.0926863895274393,0.09795161254019585,0.0005731114814899215,,
8,lh-caudalanteriorcingulate,lh,0.42848585813430595,0.513508155854993,0.0022038224298416473,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.28608238562486293,0.1404336504850981,0.13660803415802467,0.14436830801099773,4.7120068903883826e-06,,
9,lh-caudalanteriorcingulate,lh,0.3294299071681964,0.5666598123848452,0.0016952136756926946,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.2508443850668948,0.14758704934150513,0.14356656405414614,0.15172213016017613,2.7514720754887425e-06,,
10,lh-caudalanteriorcingulate,lh,0.3354966443109648,0.5631122018463551,0.0017263786086646783,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.2531436061568971,0.1471385395109005,0.14313027228185504,0.15126105402103837,2.8302045114148276e-06,,
11,lh-caudalanteriorcingulate,lh,0.9093709673758068,0.3414680437747599,0.004665609266821853,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.41676708714367844,0.11037589650945649,0.10736909699706504,0.11346839855849308,0.00010680890941209321,,
12,lh-caudalanteriorcingulate,lh,0.6762062048792788,0.41190571947296317,0.0034734917947169797,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.3593870699647947,0.12403895821489941,0.12065995708446557,0.12751427071129282,2.3853411864532212e-05,,
13,lh-caudalanteriorcingulate,lh,0.7469863278246304,0.3884994295484284,0.00383567592962492,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.3777280170066498,0.1197198307835836,0.11645848894893018,0.12307413035184872,3.806448175958573e-05,,
14,lh-caudalanteriorcingulate,lh,0.7041379451362928,0.40242957633998855,0.003616450849825825,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.36673448228015476,0.12231602294397663,0.11898395706930352,0.12574306239322672,2.871114420037385e-05,,
15,lh-caudalanteriorcingulate,lh,0.9665019048275177,0.32677861205539227,0.004957271610172878,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.4296593126787162,0.10726660818240269,0.10434451019381602,0.11027199446770335,0.00015100493973408988,,
16,lh-caudalanteriorcingulate,lh,1.2142031716917763,0.2718664671585406,0.0062198505639667985,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.48158012345147366,0.09477663929949834,0.09219478617899013,0.09743208274778226,0.0006061121071253559,,
17,lh-caudalanteriorcingulate,lh,0.9323789715706045,0.33544765619944517,0.0047830892768542296,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.42200646792604646,0.10911290842550683,0.1061405145403861,0.11217002418676647,0.00012293036036757645,,
18,lh-caudalanteriorcingulate,lh,0.6228141713452469,0.43096686366974746,0.0032001087539353093,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.34490708460909586,0.12740090080564798,0.12393031548281136,0.13097040791046066,1.670121799614839e-05,,
19,lh-caudalanteriorcingulate,lh,1.0225452994091606,0.3131755523429049,0.005243215843785106,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.44194085397103616,0.1043024583817788,0.10146110813302506,0.1072247953816651,0.00021013522058946582,,
20,lh-caudalanteriorcingulate,lh,0.4155335276868437,0.5199356799710354,0.002137347361843735,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.28172533741817635,0.1413487397890986,0.1374981951021198,0.14530903620570867,4.360143825767836e-06,,
21,lh-caudalanteriorcingulate,lh,0.4847287771480049,0.48712143127261553,0.0024923744923100646,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.30427920575443174,0.13652894996891018,0.13280970334735576,0.14035420594312095,6.699907543178506e-06,,
22,lh-caudalanteriorcingulate,lh,0.7888746805438107,0.37554049828510705,0.004049895980135288,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.38817439150493965,0.11723560640858947,0.1140419384490811,0.12052030319931993,4.997494055062094e-05,,
23,lh-caudalanteriorcingulate,lh,0.41557930243316327,0.519912715507794,0.0021375823065428695,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.28174085427766243,0.14134549519581618,0.13749503889626444,0.14530570070570034,4.36132745173299e-06,,
24,lh-caudalanteriorcingulate,lh,1.0691430225033252,0.30242631716812274,0.005480841336243467,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.4518983704044139,0.10190096768028217,0.09912503752140878,0.10475601992733763,0.0002746212675252138,,
25,lh-caudalanteriorcingulate,lh,0.8492761754017589,0.3579017965537358,0.0043586314102457705,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.4027609371989901,0.11374480764669533,0.11064623410858739,0.11693169954826681,7.347568459968644e-05,,
26,lh-caudalanteriorcingulate,lh,1.0133926513513325,0.3153453760676755,0.005196528492599968,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2185208476874954,0.040465521022327,0.1851792240903091,198,hc & pd,0.2125680228493494,0.2246433453577444,False,0.43995853532713525,0.10478083079192999,0.10192644898488253,0.10771657078744647,0.00019922220391473214,,
1,rh-caudalanteriorcingulate,rh,0.03276040250419828,0.8565578231052549,0.00016883954254034037,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.08125529514590846,0.17595013571273357,0.1711569988142177,0.18087989096208987,0.0001345240346565981,,
2,rh-caudalanteriorcingulate,rh,0.022480956786934316,0.8809704733069251,0.00011586779364985708,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.06731075362832653,0.17686126216348283,0.172043304858932,0.1818165452726797,0.0003610675829383499,,
3,rh-caudalanteriorcingulate,rh,0.0004112016715317764,0.9838423600794937,2.1195917523304374e-06,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.009103418183113821,0.1788335641020127,0.17396187843198893,0.1838441069914615,0.016157639917561896,,
4,rh-caudalanteriorcingulate,rh,0.04941172615510178,0.8243239330590559,0.0002546347639787345,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.09979115989871415,0.17448428153790896,0.1697310766332204,0.17937296661540172,4.560042933515038e-05,,
5,rh-caudalanteriorcingulate,rh,0.19947471340068235,0.655643333036362,0.001027164021401535,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.20050304960767862,0.1618178924169951,0.1574097383235519,0.16635169173093742,4.011992602527178e-06,,
6,rh-caudalanteriorcingulate,rh,0.014325459553968287,0.9048533604113361,7.383712269718303e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.05373179375291776,0.17758752004176065,0.17274977841922612,0.18256315137958107,0.001098276039779277,,
7,rh-caudalanteriorcingulate,rh,0.27031024067446185,0.6037164812353761,0.0013914130282675942,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.23340400681817358,0.15616562138452741,0.15191144335217896,0.16054105587152476,4.234695534061226e-06,,
8,rh-caudalanteriorcingulate,rh,0.0057346918419838855,0.9397137344076949,2.9559393443151823e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.033996335029802975,0.1783557974117207,0.17349712679930313,0.1833529542765444,0.007089910324323783,,
9,rh-caudalanteriorcingulate,rh,0.004989743285004452,0.943758538200735,2.57196646931972e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.031711454258893663,0.17842257656890953,0.17356208679539228,0.18342160444621852,0.008924285344691182,,
10,rh-caudalanteriorcingulate,rh,0.018383559492340808,0.8922891662206843,9.475163721639714e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.060868396376667466,0.17722576509002702,0.17239787819707453,0.18219126080979253,0.0006007449634265614,,
11,rh-caudalanteriorcingulate,rh,0.020462586864949207,0.886401134274059,0.00010546612760387527,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.064218081305532,0.17704072086689365,0.17221787484697126,0.1820010320340775,0.00045908721790972114,,
12,rh-caudalanteriorcingulate,rh,0.0011273790757556318,0.9732494094243832,5.811198579030664e-06,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.015073428410634167,0.17876921422786712,0.17389928154174947,0.18377795416826687,0.026750590572672355,,
13,rh-caudalanteriorcingulate,rh,0.08375564518806868,0.7725800025115829,0.00043154381936624087,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.12992242015287137,0.17149974429819537,0.16682784251675087,0.17630480887681904,1.2883733408953718e-05,,
14,rh-caudalanteriorcingulate,rh,0.4224171719302064,0.5165022373063652,0.0021726772975806464,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.29177484026434397,0.14469282129802274,0.14075117898041622,0.14874681189285052,8.323816728510143e-06,,
15,rh-caudalanteriorcingulate,rh,0.11577599356157656,0.7340298467544752,0.0005964275338724484,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.15275179275492268,0.16876358759877466,0.16416622269440045,0.17349199078241057,6.966744996251038e-06,,
16,rh-caudalanteriorcingulate,rh,0.11848068332622352,0.7310610037612353,0.0006103524142016448,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.1545257402657678,0.16853449960455272,0.16394337538941503,0.17325648422114684,6.713231189585262e-06,,
17,rh-caudalanteriorcingulate,rh,0.4568725090833239,0.4998942080609907,0.002349479877919886,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.30344121657176315,0.14221453185932667,0.1383404017405923,0.14619908596113704,1.0154728756945551e-05,,
18,rh-caudalanteriorcingulate,rh,0.011779874920566953,0.9136833877932773,6.071731792864043e-05,198,cortical thickness,F,Group differences,cross-sectional,baseline,0.2244641881876472,0.0358549046579988,0.1597355237265061,198,hc & pd,0.2183494581339337,0.2307532058432924,False,0.04872450067593964,0.17781482401922244,0.17297089030665547,0.18279682393966176,0.0017180615639319017,,
